OID_;Landslide;LONGITUDE;LATITUDE;DTM_merged;slope;LULC;profile_curvature;plan_curvature;dist_acc_road;dist_river;NDVI;rain;aspect
477;0;75479,091;84939,7755;370,0496826;1,217293501;4;-0,169949561;0,169128716;899,2624512;495,0191956;0,379105778;70,2100296;4
478;0;70896,4397;68680,1077;322,4974976;7,170163631;4;0,002218624;0,179072797;494,8252258;45,70547295;0,33634995;73,27457428;5
479;0;53966,0749;106493,3699;455,0787354;1,963898361;4;-0,229616687;0,042207383;491,7575684;213,7697372;0,400187094;82,19322205;8
480;0;94076,5997;85424,9032;294,1253204;3,16327405;4;-0,10018979;0,062322911;668,5301209;243,8011475;0,340541805;66,26144409;4
481;0;83755,7658;110794,2176;204,7107086;5,253593445;5;-0,315167725;-0,056156147;41,40048218;66,64833069;0,334433129;70,87415314;5
482;0;75795,835;71803,3878;289,2949066;2,663901806;4;-0,211161241;-0,103568554;268,404541;30,36445236;0,33019451;71,64279938;9
483;0;84200,201;68496,1312;301,0488739;0,856345832;2;0,120556086;-0,049843086;328,3435822;869,0900269;0,605448091;69,61539459;2
484;0;75863,0243;110388,3511;365,4822388;26,70897007;2;0,894136906;-0,775099933;75,28611755;41,76721191;0,313577687;73,41511536;3
485;0;64298,6087;91467,2314;280,0174866;1,984856844;4;-0,054718059;-0,025049172;199,9725037;354,730896;0,497620191;70,31610107;9
486;0;88798,0809;80123,3902;255,7687531;3,998975635;4;-0,114094198;0,120881435;239,8416138;101,1187439;0,394470516;67,32189178;5
487;0;67121,2297;95502,0132;326,9799957;2,272714734;4;-0,2490955;0,095382065;574,116272;731,0492249;0,434809998;71,38898468;7
488;0;61549,0388;95257,1035;330,9637299;7,199056387;2;-0,57223922;-0,155580603;1071,86145;161,3536453;0,347788053;73,05875397;6
489;0;92724,0071;84505,6894;263,9945221;3,831110716;4;0,059178518;-0,215558462;820,743866;231,0714188;0,359341385;66,26144409;4
490;0;98461,8794;81294,8686;162,8099976;14,57785606;4;0,282483101;-0,14773111;147,0782166;131,0343475;0,398337001;67,25847626;4
491;0;59365,9573;88351,5774;320,7358093;6,766861677;2;0,931867182;0,190181792;134,617981;588,4632568;0,480868998;74,76383972;2
492;0;80550,3937;114106,2818;225,2674942;15,23833847;1;0,048202319;0,009066436;10,60531807;19,92485809;0,285673861;74,04152679;3
493;0;61615,8376;91522,376;271,0124817;1,234019041;4;0,019059974;0;55,3487606;261,2125549;0,465353108;73,05875397;3
494;0;95341,434;81576,1094;290,6075134;4,007588863;2;-0,381822169;0,390494883;380,6008301;83,38465118;0,378472654;66,5377121;6
495;0;66664,5575;131984,4223;447,6199493;25,42311287;2;-1,149588227;0,147984989;413,6677399;52,47373962;0,290747342;79,99971771;3
496;0;85848,4737;65869,9291;276,9674988;2,454790592;4;0,059013331;0,005618487;20,59126091;173,024559;0,467368802;68,41468811;7
497;0;69024,4884;80937,0996;311,4937439;10,91540575;5;-0,695245475;-0,350146547;199,6747284;190,2301178;0,271050651;73,34816742;4
498;0;73306,6303;91732,8271;266,5224915;5,830487967;4;0,227796115;-0,188242063;853,3024292;501,2718811;0,485556639;68,34123993;2
499;0;72070,0932;86589,105;262,2457275;24,57602978;2;-0,457326964;0,502884537;230,7227783;98,71676636;0,346139762;70,12542725;8
500;0;68607,6062;113412,6968;284,4349976;20,44032192;2;0,263487816;-0,416529313;162,934021;40;0,283286488;71,46440887;4
501;0;84806,8992;105303,2653;298,3825073;6,618372917;4;-0,126844153;0,045130789;547,3911133;494,0915833;0,415677353;68,74674988;6
502;0;72805,5638;131425,6988;501,5224915;3,842449903;4;-0,327309072;-0,072612718;597,40271;184,0991516;0,289467231;80,66963196;8
503;0;64603,0383;95417,888;340,0637512;1,681936681;4;0,020329979;0,006182352;152,1232986;675,0340576;0,283773947;72,55635834;5
504;0;80070,3084;84105,2085;356,9440613;5,498958826;4;0,05096285;-0,141878843;49,20365906;388,6798096;0,400967215;70,57175446;2
505;0;80816,8906;81654,8578;353,4008484;10,02381802;2;0,43968612;0,154812351;81,27114868;30,23243332;0,500326891;70,57175446;3
506;0;79829,286;92301,5014;389,8850098;2,984099507;4;0,090607747;-0,120634191;57;430,8224792;0,470024257;70,2183609;4
507;0;69690,3827;64146,5338;290,5274963;2,275591254;4;0,121508263;-0,018578142;470,0223389;350,753479;0,59415718;74,19760132;9
508;0;81148,8563;113236,5202;222,9240417;0,564435005;1;0,005437638;0,005913518;52,55473328;43,41658783;0,149157144;72,01808166;8
509;0;79162,1788;111788,0748;491,7324982;6,774570227;4;-0,019408474;-0,17875988;241,4114685;262,3070679;0,390896131;74,09449005;3
510;0;91732,8804;99094,6492;190,9124985;11,96152687;8;0,672512829;-0,446722761;239,3021088;39,59165382;0,455836177;67,16581726;1
511;0;70048,2774;84694,8941;255,9075012;16,4423399;2;0,175746605;-0,081197083;33;85,47514343;0,524065843;72,47415161;5
512;0;70165,6716;70420,209;331,3251343;11,41012239;4;0,412211835;-0,375522673;174,8885345;336,8100281;0,367329999;75,08177948;1
513;0;58333,9213;67345,6166;316,9462433;11,89733791;2;0,286216289;0,158396281;1259,828369;35,5105629;0,398624101;81,55903625;1
514;0;74186,7126;86601,748;252,8899994;12,7432003;8;-0,187954731;0,195323259;221,0995255;228,0559082;0,467541827;68,57514191;3
515;0;60028,2347;70822,6476;289,3799896;2,081632257;4;-0,14346543;0,113989513;437,8504334;354,0946198;0,471099761;77,52655029;6
516;0;86633,2446;72688,7958;253,8675079;1,103940964;4;-0,150702298;0,086258925;136,124939;63,41135406;0,575942084;67,70606995;8
517;0;67019,8087;137433,9269;515,539978;3,768915653;4;-0,021608874;0,014692165;191,5124054;510,1695862;0,387703981;86,12330627;7
518;0;88110,7428;63336,0324;189,4925003;1,340947449;5;0,209033258;0,091242097;46,31406403;151,1605148;0,360560942;68,2583313;4
519;0;65121,3569;101911,9417;408,969574;9,612116814;2;0,451188534;0,255154967;357,4982605;163,4533539;0,336967029;74,14081573;4
520;0;86603,4698;95112,1849;341,5774994;4,562038898;4;-0,450666636;-0,035164969;281,2996521;168,6890564;0,481029954;67,80254364;1
521;0;83963,25;66716,5117;271,675293;2,662491798;4;-0,517761528;0,096193321;1282,221924;353,6120758;0,334810666;68,41468811;6
522;0;70720,6853;118325,08;433,1806946;5,430328131;2;-0,147288673;-0,503739178;564,793335;223,4401474;0,320708343;72,77118683;3
523;0;86320,5791;75291,3574;255,1374969;5,809824467;2;-0,207285687;0,082852751;194,486496;26,17250443;0,566804036;67,70606995;3
524;0;78605,4677;114173,192;372,7124939;22,08958817;2;0,532965988;0,41566734;26,83281517;12,52996445;0,345637665;72,78432465;9
525;0;60366,0031;98124,0022;398,6410828;8,932039261;2;0,006248578;0,031542627;814,3236389;402,7250977;0,415148009;77,46850586;5
526;0;63849,445;82379,6097;324,3231201;1,107207954;4;0,021484077;-0,027960954;217,2671204;230,4951172;0,436803651;75,44181061;8
527;0;70642,3152;125135,9417;488,8125;2,649266005;5;0,290729895;0,009787862;36,80342674;379,8170624;0,235543733;76,32598877;4
528;0;79181,3253;86651,0564;355,3374939;28,77460861;2;1,810684562;-1,151242137;722,249939;38,01315689;0,505825562;70,19293976;5
529;0;60060,493;89628,9357;297,7875061;4,866080046;4;0,091679186;-0,279083997;386;698,890564;0,509805502;74,76383972;4
530;0;81007,1727;103130,1553;248,7075043;9,982074261;8;-0,03975822;0,157404885;201,2461243;387,3241577;0,455671826;68,95960236;8
531;0;62433,0915;69019,7233;322,2355804;26,81732941;2;-1,168982148;0,404932797;15,13274574;367,2260895;0,320374142;77,46638489;3
532;0;91667,6512;97073,6594;334,4868469;18,67536354;2;-1,682764888;0,620013595;322,9489136;21,58703232;0,465646216;67,16581726;9
533;0;83552,6839;88681,4947;345,9848022;23,30197525;2;-0,394804627;-0,094674237;380,2696533;441,5993652;0,419005709;68,40847778;1
534;0;72220,4315;120246,1502;436,3224792;14,4782424;4;0,152727887;-0,069480442;524,8275757;209,7736816;0,404915695;75,80551147;9
535;0;67997,9249;79323,1073;312,2968597;2,07072401;4;-0,127402321;0,035885787;299,9524841;141,3470764;0,415530388;73,34816742;3
536;0;82023,9677;67462,2443;267,761261;2,980122566;5;0,25183256;-0,172724411;66,18912506;142,1935272;0,408044866;69,59802246;3
537;0;73618,0191;122657,6746;493,8150024;3,851193666;4;-0,014921546;-0,082788855;63,07138824;144,3918228;0,379581668;75,80551147;4
538;0;70886,9303;117268,6083;477,7420807;17,26032543;2;-1,137164831;-0,285738975;1421,51947;362,045578;0,40515207;72,77118683;8
539;0;58002,6996;112215,9382;418,1784058;14,68733501;2;2,230403662;0,162610531;571,6021118;8,544003487;0,406364631;79,6490097;7
540;0;80817,3796;71353,8501;283,5222931;6,174489975;4;-0,11770172;0,664785653;608,0793762;353,1763153;0,453470368;69,59802246;4
541;0;73390,6179;85900,9616;359,7993774;2,576979518;4;0,013829132;-0,070279926;128,7050934;541,590271;0,390962038;72,16313934;8
542;0;95034,9989;85902,1155;223,9534988;2,311969399;5;0,259808287;-0,001461945;390,4471741;69,89634705;0,285447118;66,5377121;4
543;0;70721,0198;132010,1052;482,4324951;3,448655844;4;0,005012265;-0,161604106;273,7754517;358,8216858;0,348000333;78,90211487;6
544;0;74103,8704;112063,4564;468,2850037;3,435869932;4;0,142746612;-0,340514034;67,46851349;199,5294495;0,350916783;73,41511536;3
545;0;57194,3313;68775,8502;271,4653625;0,073335305;5;0,014645453;-0,001525879;99,68952179;419,8487854;0,159146618;78,44406891;3
546;0;66378,2548;59042,7955;388,0325012;10,39566803;2;0,655453384;-0,23815839;2198,703369;234,2519989;0,485106335;77,46200562;8
547;0;75282,1429;109016,7627;484,2399902;2,323757648;4;-0,020404615;0,060094211;59,39696884;335,2924194;0,335168249;70,36228943;2
548;0;84908,9857;103962,6585;203,6875;9,576047421;4;0,25840655;0,042025585;191,3765869;134,6291199;0,419678394;68,72090149;3
549;0;96043,8679;99510,3818;168,659996;15,17208529;8;0,697748274;-0,386107147;14,42220497;37,64305878;0,48243185;66,47146606;6
550;0;69567,5865;108236,1923;377,4612732;28,83906078;2;0,043064132;0,21680443;936,4721069;103,6194992;0,524138691;73,79322052;3
551;0;74628,3045;64998,2534;271,4161987;1,714167356;5;0,134918392;0,10007742;114,8564301;120,3411789;0,325208874;71,41384125;8
552;0;74308,3467;87870,6301;329,3006287;18,5686512;2;-0,693330526;-1,685902357;592,9797363;232,5446167;0,392625729;68,57514191;6
553;0;83708,0708;102735,3412;288,6000061;10,55374718;4;-0,003158115;-0,11278405;655,381958;44,3846817;0,489451728;68,72090149;1
554;0;70784,116;93232,6427;261,7575073;3,526539445;4;0,057386452;-0,105003279;622,2001343;25,14911079;0,51544649;68,87979889;8
555;0;85305,1335;98448,8276;402,2599792;8,330540657;4;0,003140028;-0,243501574;113,1459198;577,6374512;0,386798159;69,63050842;3
556;0;97841,4022;90018,0852;310,7525024;1,922424018;4;0,002544078;0,052898487;137,3608398;163,3554382;0,511070476;66,99703217;6
557;0;64802,9281;87240,6193;294,4048614;4,956624031;4;-0,333066776;-0,008801442;4,242640495;436,1891785;0,498316951;72,30169678;8
558;0;88073,4378;81745,0488;273,917511;6,521748066;8;0,002041511;-0,173672989;1320,142822;108,4066391;0,515823084;67,631073;4
559;0;74964,1384;122967,5872;447,7599792;4,113635302;4;-0,028125308;0,045166545;857,6852417;229,1724243;0,335726093;75,58135223;7
560;0;76300,0063;101210,7624;263,9924927;9,814443588;4;0,210414901;-0,092849053;513,0789185;291,3863525;0,371339574;67,91539764;2
561;0;65998,8923;94244,1101;307,4312439;1,636382103;4;-0,06895525;0,083170861;332,7837219;347,8146057;0,328789053;69,43008423;6
562;0;62249,6689;92552,8616;285,895813;2,786545753;2;-0,122233626;0,094769407;240,498436;284,6049805;0,388967375;70,31610107;8
563;0;69654,916;117036,7906;330,5700073;19,75723839;2;0,366974562;0,123706192;807,255249;75,76938629;0,352735757;72,77118683;8
564;0;63855,6928;72523,2096;363,252533;7,20911026;4;0,261633337;0,024566531;503,1709595;243,5077057;0,577861888;78,17118835;7
565;0;65112,846;117750,4087;355,1078796;16,30364799;2;-0,991947949;-1,012656748;350,3690796;4,242640495;0,396698876;73,85578918;2
566;0;92375,6235;88611,0993;261,5859375;5,800338745;4;-0,138849989;0,236904651;341,7967224;45,12205505;0,464100474;66,63912201;5
567;0;71098,7369;72617,2334;306,5938416;4,705383778;2;-0,051090196;-0,080510415;868,4658813;79,617836;0,469200808;72,6528244;4
568;0;72701,4598;120424,3087;436,3695984;19,32275772;2;0,201285481;-0,30270201;455,3877563;97,24710846;0,369923069;75,80551147;8
569;0;77958,7152;72170,4919;291,4273987;0,939285457;5;0,144140109;-0,084151655;249,6096954;205,5480499;0,205973432;70,72486115;2
570;0;87971,3656;98585,538;324,2124939;5,991589785;4;-0,172203287;-0,19367151;149,3452301;113,8771286;0,58304818;68,82189178;3
571;1;76948,5147;81561,3852;229,2200012;0,863561034;5;-0,023092926;0,137600258;444;154,8580017;0,457852413;69,1687851;8
572;1;77713,9504;82524,2093;226,5393906;1,444210529;4;0,275266834;-0,067931779;140,6502686;185,3618011;0,357044695;69,1687851;8
573;1;77129,4996;80332,7914;231,946579;1,473262608;5;0,222726554;0,047994554;46,22769547;119,2182846;0,27179926;70,60960388;4
574;1;72506,1583;74193,9485;290,8294678;1,261252403;5;-0,002545051;0,022762522;203,7351227;225,3619385;0,176047745;72,6528244;6
575;1;77413,7941;81349,4616;230,2175369;3,446514368;5;0,026919103;-0,146082141;159,0503082;245,718338;0,351438955;69,1687851;8
576;1;76435,2933;87453,5735;217,7204361;1,729749322;4;0,823790461;0,097668003;172;4,123105526;0,503678601;68,57514191;7
577;1;78592,4401;69649,9216;265,881012;1,603557825;5;-0,12759649;-0,133529671;10,63014603;136,822876;0,224377362;70,16426849;4
578;1;74409,2006;71798,5629;314,1924438;0,70464617;5;0,000446622;0,00551633;304,5997314;297,3163147;0,297452748;71,64279938;3
579;1;76150,8186;94875,398;218,584465;30,42529106;2;0,998078167;-0,31884481;224,3769226;158,21978;0,497033951;67,86808014;4
580;1;83900,7163;96044,1353;279,688324;8,307776451;2;0,347352237;-0,079988815;162,1634979;29,0688839;0,536683619;69,63050842;6
581;1;84188,6351;77585,8377;367,7149963;1,189229012;8;0,127326209;-0,045507155;809,3769226;236,0275421;0,28854416;70,71172333;8
582;1;94225,9766;59028,8289;0;0;0;0;0;0;0;0;0;0
583;1;66372,0778;59460,1752;333,9787445;9,031863689;2;-1,12095058;-0,11422053;1963,031189;190,0657806;0,490144869;77,46200562;2
584;1;67274,3893;59623,6863;366,5162354;8,887476921;2;0,192533366;-0,068583177;1160,190063;662,7891846;0,630133648;77,46200562;6
585;1;68598,2625;59675,7819;367,917511;9,116989136;2;1,000528574;-0,158470586;50,99019623;1411,343384;0,498981165;75,81681061;6
586;1;79507,7432;70097,4213;265,770401;1,31533891;5;-0,289361954;-0,012823767;21,54065895;76,68767548;0,316333649;70,16426849;3
587;1;76125,8026;77115,647;257,3775024;1,298671007;5;0,281830445;0,029478604;4;130,5775604;0,263470741;71,1490097;4
588;1;72064,9062;75544,7655;293,0012207;0,05282373;5;-0,002788748;0,003343227;112,4499893;141,7956238;0,217165406;72,6528244;8
589;1;74219,1823;74128,8592;277,9698791;4,069645882;5;0,083007842;0,124514982;146,9863892;30;0,41411395;71,43333435;1
590;1;75088,4875;73754,2862;268,4499512;1,492283106;5;0,2643511;0,019616107;351,0804749;164,4034576;0,142422675;71,43333435;3
591;1;75963,3737;73615,9668;271,862381;0,79513371;5;-0,033509554;-0,019941885;180,9889374;237,5436859;0,237978769;71,43333435;3
592;1;76405,041;73541,018;271,2663269;0,650057882;5;0,063415296;0,071484327;56,885849;154,4344482;0,202278919;71,43333435;3
593;1;76679,1409;73488,0747;280,9291992;18,5935564;5;0,81086123;-0,560435653;328,8677673;427,4634399;0,474988608;71,43333435;1
594;1;57833,9876;67723,0255;335,1959839;31,14648056;2;0,312086388;-0,695736021;655,7263184;130,7000275;0,500291454;78,44406891;2
595;1;57735,0228;67554,8607;374,063446;15,29632521;2;-0,315650523;0,173908427;634,369751;107,9675903;0,408134715;78,44406891;8
596;1;57807,5431;67809,4217;316,2875061;7,045486927;5;-0,022913322;0,165942252;611,805542;219,0639191;0,241234408;78,44406891;8
597;1;57252,541;67161,1792;365,1470032;10,3103919;2;0,30377394;-0,703041643;708,3399658;340,1191101;0,438508042;81,55903625;6
598;1;57409,4216;67045,7388;381,5336914;4,828647137;2;-1,776040435;0,639810622;873,6755981;311,0144653;0,53853031;81,55903625;6
599;1;57746,8629;66948,0584;386,3767395;7,223213911;2;0,15967083;-0,353234679;1094,492065;518,1515503;0,440581667;81,55903625;6
600;1;58069,5041;66919,9383;389,7095947;5,42757678;2;0,01607921;-0,203811035;1307,805786;499,9169922;0,374652004;81,55903625;8
601;1;58347,7452;67067,9389;381,499939;10,22786283;2;-1,23357594;0,334635824;1415,446167;199,9024811;0,391880999;81,55903625;2
602;1;58584,5461;66970,2585;379,1345673;11,53492832;2;-0,441818014;-0,301247582;1351,794922;210,0559387;0,424139888;81,55903625;2
603;1;57477,5018;66592,857;364,4349976;14,04304218;2;0,053558607;0,22944656;779,0924072;279,9589233;0,330319743;81,55903625;9
604;1;57369,4614;66555,8569;366,662796;15,84653234;2;0,033914927;0,200383782;664,9082642;239,8749619;0,313865256;81,55903625;9
605;1;57329,5013;66443,3765;387,5123291;17,11143684;2;-0,243397504;-1,119462967;596,9857788;333,624054;0,383746215;81,55903625;8
606;1;57439,0217;66378,2562;398,2052765;3,116380692;2;0,135565251;0,28909421;697,4026794;430,2935181;0,409204379;81,55903625;8
607;1;57057,1802;66694,9774;330,928894;40,81773758;2;6,450618267;-1,30537641;475,4303284;157,8670349;0,317917286;81,55903625;2
608;1;57036,4601;66585,457;370,1725769;15,5229454;2;-1,088547349;-0,012873318;385,2920837;265,6332092;0,33371993;81,55903625;1
609;1;56904,7396;66245,0557;392,1255951;2,828892708;4;0,65932256;0,076270685;179,4073563;479,5258026;0,330242764;81,55903625;6
610;1;57777,943;66504,0567;386,7528229;6,696825981;2;-1,289793789;0,56870541;1049,242859;581,5603943;0,50958568;81,55903625;8
611;1;57847,5033;66628,3772;351,0529633;34,35251617;2;-4,557421207;-0,431773722;1143,368042;603,919281;0,514355654;81,55903625;2
612;1;58303,345;66057,095;408,8574829;2,369469285;4;-0,111045726;-0,040694866;1199,131714;481,269165;0,350820834;81,55903625;7
613;1;57446,4217;65614,5733;403,0749969;2,320345759;4;0,767817318;0,270798042;276,6026001;817,8074341;0,301883643;81,55903625;6
614;1;58004,3839;65641,2134;416,8850098;1,432884932;2;0,042902738;0,219249025;693,7953491;961,8175659;0,388326353;81,55903625;8
615;1;57795,7031;65651,5734;412,6439667;3,694125652;4;-0,168887757;0,011740638;556,6390381;1123,425354;0,393027611;81,55903625;7
616;1;57766,103;66018,6148;400,2637634;3,208634019;2;-0,030708786;0,149985898;776,8825684;905,3046265;0,451671997;81,55903625;3
617;1;58036,944;65920,9344;401,4299927;2,316868305;2;0,195694938;-0,177892581;918,1312256;780,4005127;0,328396125;81,55903625;9
618;1;58107,9843;65793,6539;408,7823944;5,288278103;4;0,401257098;-0,416389614;874,337677;785,8161316;0,343517676;81,55903625;1
619;1;56257,9771;65984,5747;338,4137573;8,217512131;2;-0,286192782;-0,388685346;459,2940216;223;0,344481989;81,55903625;6
620;1;56297,9373;65835,0941;348,8987122;15,90563011;2;1,817056298;-0,238595434;485,2509613;73;0,368752537;81,55903625;6
621;1;56145,4967;65630,8533;344,0239258;18,27939701;2;-0,687709004;0,253146306;366,077179;172,8510895;0,458372697;81,55903625;9
622;1;55951,616;65410,3325;294,0339966;4,050902843;5;0,899117887;-0,359974325;176,0454559;277,0018005;0,356059647;81,55903625;7
623;1;56324,5774;65158,7315;348,8024902;16,65437889;2;0,690393329;-0,322514355;35,77708817;85,42832947;0,46221404;81,55903625;8
624;1;56854,4194;65176,4916;400,8089905;2,743534803;2;-0,021747962;-0,114539787;147,4923706;601,7915039;0,408595361;81,55903625;2
625;1;56743,419;65041,811;397,7216492;2,472813606;2;-0,14960159;0,158234894;279,3295593;435,1804199;0,520238012;81,55903625;5
626;1;56838,1394;64914,5306;392,9825897;9,168149471;2;-2,442604542;-0,501854762;405,6248169;354,8710938;0,457378643;81,55903625;6
627;1;57095,6604;65311,1721;397,5123291;3,08538723;2;-0,130390994;-0,336550891;127,8553581;681,3563843;0,297764993;81,55903625;8
628;1;57067,5403;65479,8927;397,3608551;2,821608067;2;-0,051057415;-0,014977195;31,82759953;540,7744446;0,43087716;81,55903625;5
629;1;56923,9797;65741,8537;399,5348206;3,148472905;2;0,265275568;0,039962374;54,74485016;280,8843231;0,410139337;81,55903625;8
630;1;56798,1792;65956,4546;394,2225037;2,345123053;4;0,095144898;0,235776529;23,70653915;186,0349426;0,330654071;81,55903625;7
631;1;56480,718;66579,4445;386,457489;1,951832414;4;0,483172089;-0,171782054;46,51881409;534,2162476;0,278515874;81,55903625;2
632;1;56561,6558;66831,508;360,8786621;13,68446255;2;-1,477328539;-0,094084606;60,20797348;283,8045044;0,255491241;81,55903625;1
633;1;56480,718;66940,1959;334,5375061;18,18167496;2;0,549806416;-0,4918513;27,45906067;217,0829315;0,268617558;81,55903625;3
634;1;57005,6575;66024,4423;399,6325073;1,950848222;4;-0,188005418;0,037495576;177,4598541;396,1880798;0,41310531;81,55903625;7
635;1;57447,3467;65161,8765;406,6950073;3,235740781;2;-0,491657257;0,098225538;38,89730072;898,1787109;0,435946426;81,55903625;8
636;1;57727,1603;65219,6892;409,4899902;3,168640733;4;0,058433037;0,012379513;209,602005;1140,461792;0,311199322;81,55903625;4
637;1;57775,723;65122,5639;402,2512512;3,251099586;4;0,01086609;0,075647771;187,0427704;1120,291443;0,321401028;81,55903625;5
638;1;57845,0983;65011,5634;407,6478729;3,983246565;2;-0,000207195;0,384384617;158,3019028;1104,66217;0,426401474;81,55903625;8
639;1;58009,2864;65006,9384;406,8850098;0,994882941;4;-0,06732963;0,061812438;298,1073608;979,2119141;0,332924887;81,55903625;2
640;1;57528,2845;65013,8759;402,274353;4,830095768;2;-0,130469792;0,122593496;74,41101837;856,6781921;0,436058537;81,55903625;4
641;1;57877,4734;64852,0003;406,1375122;1,688856721;2;-0,025318751;-0,079352926;122,7232666;982,6586304;0,414502484;81,55903625;7
642;1;58043,974;64771,0625;405,8762512;3,923811078;2;-0,185849257;0,045016019;281;799,827179;0,353361896;81,55903625;2
643;1;58134,1619;64687,8122;407,6467285;9,034928322;2;1,479763567;-0,375066787;218,5829163;678,1662598;0,397169402;81,55903625;5
644;1;58263,6624;64930,6256;399,6760559;2,809806943;2;-0,018029697;0,200666204;477,5824585;737,5126953;0,369379393;81,55903625;4
645;1;58420,913;64789,5626;406,3724976;1,879851937;4;-0,053894117;0,108463325;360,9224243;526,1558838;0,3576422;81,55903625;3
646;1;56772,0941;65885,6918;390,9700012;5,916776419;4;0,214971095;-0,147129238;86,83317566;125,0039978;0,305107781;81,55903625;5
647;1;57064,771;64605,7181;362,0172729;15,3149128;2;0,851860106;-0,571261048;323,4455261;241,8532562;0,390008204;81,55903625;8
648;1;57227,3693;64663,5308;382,1050262;16,85944557;2;-3,746545315;0,330541834;487,6089478;411,5610504;0,347320684;81,55903625;8
649;1;57400,8075;64511,7724;399,1817932;2,37453711;2;-0,027073618;-0,080185056;370,1296997;524,0401001;0,437640881;81,55903625;6
650;1;57592,3121;64385,3071;407,2798004;3,723604441;2;-0,258485019;-0,037337439;238,4439087;625,5265808;0,381191046;81,55903625;8
651;1;57194,8497;64309,4279;388,1505737;7,083548069;2;-0,089761034;0,149834618;332,7957459;285,2402344;0,484262115;81,55903625;8
652;1;57122,5838;64023,9776;372,2365875;9,871932983;2;1,55474937;-0,149199471;268,700592;238,8022156;0,470162771;81,55903625;6
653;1;57848,8561;63738,5273;382,223938;2,581331968;2;-0,058541816;-0,095183853;434,8804474;105,3256836;0,395617522;81,55903625;4
654;1;57859,696;63510,8897;393,625;5,894904613;2;-0,925249517;0,311672896;312,8050537;246,1036377;0,463640795;81,55903625;7
655;1;58072,8804;63373,5844;397,540802;9,749373436;2;0,577522963;-0,109029323;121,2105637;307,0268707;0,373093206;81,55903625;7
656;1;58181,2793;63279,6388;405,158493;4,545838833;2;0,116100509;-0,065529883;21,0950222;364,0700378;0,386862126;81,55903625;5
657;1;58459,503;63377,1977;419,2376251;1,74299854;2;-0,299700156;0,086761151;182,5938034;658,4971619;0,449594679;81,55903625;6
658;1;58892,6648;63071,3684;419,0599976;5,230414867;4;0,43719697;-0,177136526;584,0492249;1062,147095;0,249212853;79,39519501;4
659;1;59017,5403;63184,6814;424,8274994;2,510510921;4;-0,019494921;0,095659081;752,6008301;963,4866333;0,343863026;79,39519501;5
660;1;59667,3553;63207,8065;412,7550049;2,317255497;4;-0,270551771;0,124469787;1307,624146;700,2064209;0,315224225;79,39519501;3
661;1;58513,4133;63704,9959;410,3850098;2,00881362;4;-0,099301245;0,002350661;85,70297241;603,4442749;0,281143769;81,55903625;7
662;1;58233,5998;63827,5589;396,6712494;9,817512989;4;-0,529466659;0,092186853;218,2888031;483,5354156;0,335751058;81,55903625;6
663;1;58894,9773;63836,8089;419,1124878;2,535766482;4;0,003310544;0,127927966;328,7324219;317,1387634;0,336375161;79,39519501;8
664;1;59190,9785;64100,4349;410,9737549;3,722526312;4;0,201311804;-0,176183902;505,5239868;233,2445068;0,349997983;79,39519501;5
665;1;58094,8492;64183,6852;407,9125061;2,499628544;4;0,01348795;-0,039321126;285,090332;528,8388062;0,32362398;81,55903625;4
666;1;57898,286;64190,6228;413,1350098;2,900693655;2;-0,094979845;0,121059693;284,0739441;435,1608887;0,345966972;81,55903625;4
667;1;57971,7081;64464,7996;419,3850403;5,209759235;2;0,746897101;-0,373905361;24;718,4831543;0,389364105;81,55903625;3
668;1;58159,5995;64414,2135;405,8023987;3,667625189;2;0,062178522;0,143734083;47,51841736;543,7370605;0,405918358;81,55903625;3
669;1;57801,8833;64504,5458;412,5961914;6,486175776;2;-1,527877212;0,072738202;4,123105526;725,5566711;0,349632323;81,55903625;7
670;1;58575,1284;64547,9054;403,9782104;2,416867256;2;-0,998556018;0,105122484;170,2615662;251,0239105;0,385329637;81,55903625;6
671;1;58557,062;64432,2799;389,293335;17,20979118;2;-0,879490137;0,194683969;73,60027313;187,4486542;0,440879207;81,55903625;4
672;1;58625,7146;64873,102;400,7911072;2,694912195;2;0,202130005;-0,154533416;439,8772583;454,8428345;0,327040628;81,55903625;8
673;1;58752,1799;64967,0476;395,5019226;13,20685863;2;-0,792404652;0,885028988;398,9147797;446,5607452;0,399966796;81,55903625;9
674;1;59066,5366;65079,0598;370,9195404;13,19708443;2;0,564666122;-0,373051971;216,9435349;356,709259;0,361622757;79,39519501;4
675;1;58809,9926;65212,7517;341,5780945;7,619864464;2;1,785388708;-0,096866265;496,2620239;646;0,334034346;79,39519501;2
676;1;58907,5516;65306,6974;333,8825073;0,922034442;2;-0,017980432;0,038075162;436,6016541;613,4773865;0,369613215;79,39519501;3
677;1;58950,9111;65733,0662;369,3313904;12,9097805;2;-1,454585612;0,220041476;599,1005859;570,6483154;0,366001581;79,39519501;3
678;1;59655,5037;65740,2928;353,5125732;15,09452724;2;3,057370663;-1,328289628;371,3825378;617,3232422;0,307913246;79,39519501;1
679;1;59259,4287;64289,9681;392,7250061;15,97189713;2;0,073801175;1,88963902;417,5942993;329,7301941;0,502212725;79,39519501;2
680;1;57976,4506;66490,2774;361,0577087;15,15004444;2;-0,580627322;-0,390858918;1231,774902;768,0172729;0,503910203;81,55903625;8
